puzzle,solution
702894100091000004804102095006003000000600300340570612260048531003006470400350080,752894163691735824834162795176423958925681347348579612267948531583216479419357286
002000100091735804004060795070000950025600047000579012000940500583200000410357280,752894163691735824834162795176423958925681347348579612267948531583216479419357286
702094060600035820030000795106400958925680000008500610260048531080010070000000206,752894163691735824834162795176423958925681347348579612267948531583216479419357286
702000060610705820800060005106403908900601007340500602260948001003200470400300280,752894163619735824834162795176423958925681347348579612267948531583216479491357286
050890060610705000030100095076000000925680047348000012207908501580206400001357000,752894163619735824834162795176423958925681347348579612267948531583216479491357286
700804163000030084030160095176000908005000340340079612000940000080200409001357026,752894163619735284834162795176423958925681347348579612267948531583216479491357826
750000163619705080804000700000003008925000300300500600267940031083006470490057806,752894163619735284834162795176423958925681347348579612267948531583216479491357826
052409060000005204004600095100070900025800347070594002260040001080126400491050820,752489163619735284834612795146273958925861347378594612267948531583126479491357826
000410060619730084004682095140200958925800000300000000060940530000006079091350820,852419763619735284734682195146273958925861347378594612267948531583126479491357826
000009700609005200704682195106270900000064317300090040067040501803006409400007026,582419763619735284734682195146273958925864317378591642267948531853126479491357826
580409060610030084700000095100073008900000307078590642060908001050020470490057026,582419763619735284734682195146273958925864317378591642267948531853126479491357826
082419060000735280004080095146003908025000007378001642000900500050006409000150806,582419763619735284734682195146273958925864317378591642267948531851326479493157826
502010700009005084004602105040200008900804310000000602260948031850300479093050026,582419763619735284734682195146273958925864317378591642267948531851326479493157826
582400703010000284004080105100003000900864010378091040207940000800020470403150026,582419763619735284734682195146273958925864317378591642267948531851326479493157826
082009000009630284604700190040000050005804307370591000007908530051300470400150806,582419763719635284634782195146273958925864317378591642267948531851326479493157826
582409763010600080034782000100003058900004317078590000000040500801000079490057026,582419763719635284634782195146273958925864317378591642267948531851326479493157826
502000760010600084600782195006070900900800307000591040267008030850026400093150800,582419763719635284634782195146273958925864317378591642267948531851326479493157826
000410000000605200634082100006003908025800307370091642200948531001326400000000806,582419763719635284634782195146273958925864317378591642267948531851326479493157826
580000763010035200634082090100000958920864300000001640267000501800320009400100806,582419763719635284634782195146273958925864317378591642267948531851326479493157826
080010003009035204634080095046000050020064010300000042007948031000326479093057800,582419763719635284634782195146273958925864317378591642267948531851326479493157826
080400063719005080030080105000270058028004317375091600007900001051000009400107826,582419763719635284634782195146273958928564317375891642267948531851326479493157826
580419703000005084600780105100270908908504000375801602207000030050320070003050800,582419763719635284634782195146273958928564317375891642267948531851326479493157826
582400000000635004004780190046000050920000310375890002067048500001020009493100826,582419763719635284634782195146273958928564317375891642267948531851326479493157826
002009003719005080004702005046203908028000310375891002000008000851300749400050806,582419673719635284634782195146273958928564317375891462267948531851326749493157826
502000670709635084630082195040203058900004010000090060060048001851320049000100020,582419673719635284634782195146273958928564317375891462267948531851326749493157826
080419000719635004004782190146270008905064010308001407060040500800000040003000026,582419673719635284634782195146273958975864312328591467267948531851326749493157826
